video_id,participant_id,frame_file,face_detected,mean_EAR,MAR,pitch,yaw,roll,detection_method,mean_EAR_smooth,MAR_smooth,pitch_smooth,yaw_smooth,roll_smooth,alpha,eye_state,PERCLOS
0,partcipant2,frame_00102.jpg,True,0.14463,0.01171,34.75,175.26,176.5,strict,0.14091,0.0123933333333333,34.70000000000001,175.6,176.76666666666665,0.11055,0,0.9708737864077669
0,partcipant2,frame_00103.jpg,True,0.13625,0.01467,34.81,176.11,177.24,strict,0.1367166666666666,0.0115566666666666,35.25000000000001,175.92333333333332,177.1233333333333,0.11055,0,0.9615384615384616
0,partcipant2,frame_00104.jpg,True,0.12927,0.00829,36.19,176.4,177.63,strict,0.1297866666666667,0.0099733333333333,34.66666666666668,175.85666666666668,177.32000000000002,0.11055,0,0.9523809523809524
0,partcipant2,frame_00105.jpg,True,0.12384,0.00696,33.0,175.06,177.09,strict,0.12354,0.0077733333333333,9.186666666666676,57.92333333333334,58.85333333333333,0.11055,0,0.9433962264150944
0,partcipant2,frame_00106.jpg,True,0.11751,0.00807,-41.63,-177.69,-178.16,strict,0.1235633333333333,0.0092666666666666,9.093333333333344,58.49333333333333,59.06666666666667,0.11055,0,0.9345794392523363
0,partcipant2,frame_00107.jpg,True,0.12934,0.01277,35.91,178.11,178.27,strict,0.1267433333333333,0.01225,9.936666666666676,59.56,59.403333333333336,0.11055,0,0.9259259259259258
0,partcipant2,frame_00108.jpg,True,0.13338,0.01591,35.53,178.26,178.1,strict,0.1319466666666666,0.0135633333333333,6.453333333333343,59.52333333333333,59.49,0.11055,0,0.9174311926605505
0,partcipant2,frame_00109.jpg,True,0.13312,0.01201,-52.08,-177.8,-177.9,strict,0.1291233333333333,0.0145433333333333,-17.699999999999985,57.26666666666665,-58.03666666666667,0.11055,0,0.9090909090909091
0,partcipant2,frame_00110.jpg,True,0.12087,0.01571,-36.55,171.34,-174.31,strict,0.12763,0.0142833333333333,-45.61333333333332,-60.96000000000001,-176.78,0.11055,0,0.9009009009009009
0,partcipant2,frame_00111.jpg,True,0.1289,0.01513,-48.21,-176.42,-178.13,strict,0.1241033333333333,0.0170033333333333,-44.19999999999999,58.19,-176.27666666666664,0.11055,0,0.8928571428571428
0,partcipant2,frame_00112.jpg,True,0.12254,0.02017,-47.84,179.65,-176.39,strict,0.1271,0.0183166666666666,-20.243333333333325,58.21666666666666,-59.32999999999999,0.11055,0,0.8849557522123894
0,partcipant2,frame_00113.jpg,True,0.12986,0.01965,35.32,171.42,176.53,strict,0.1272299999999999,0.01882,-6.126666666666655,57.65333333333331,0.3666666666666716,0.11055,0,0.8771929824561403
0,partcipant2,frame_00114.jpg,True,0.12929,0.01664,-5.86,-178.11,0.96,strict,0.1336033333333333,0.01677,-5.426666666666655,-61.62333333333336,-0.1699999999999969,0.11055,0,0.8695652173913043
0,partcipant2,frame_00115.jpg,True,0.14166,0.01402,-45.74,-178.18,-178.0,strict,0.1369633333333333,0.0140566666666666,-6.816666666666656,-60.34333333333336,0.3966666666666659,0.11055,0,0.8620689655172413
0,partcipant2,frame_00116.jpg,True,0.13994,0.01151,31.15,175.26,178.23,strict,0.1411266666666666,0.0122866666666666,-19.79333333333332,-60.33333333333335,-58.78,0.11055,0,0.8547008547008548
0,partcipant2,frame_00117.jpg,True,0.14178,0.01133,-44.79,-178.08,-176.57,strict,0.1386766666666666,0.0121766666666666,-18.37333333333332,-60.420000000000016,-58.24333333333333,0.11055,0,0.847457627118644
0,partcipant2,frame_00118.jpg,True,0.13431,0.01369,-41.48,-178.44,-176.39,strict,0.1382966666666666,0.0108733333333333,-44.49999999999998,-177.82333333333335,-176.79999999999998,0.11055,0,0.8403361344537815
0,partcipant2,frame_00119.jpg,True,0.1388,0.0076,-47.23,-176.95,-177.44,strict,0.13594,0.01102,-18.199999999999985,-59.63,-58.68,0.11055,0,0.8333333333333334
0,partcipant2,frame_00120.jpg,True,0.13471,0.01177,34.11,176.5,177.79,strict,0.1370233333333333,0.0109733333333333,6.71666666666668,58.78,59.44333333333333,0.11055,0,0.8264462809917356
0,partcipant2,frame_00121.jpg,True,0.13756,0.01355,33.27,176.79,177.98,strict,0.1257299999999999,0.0133,34.12666666666668,176.52999999999997,178.0233333333333,0.11055,0,0.819672131147541
0,partcipant2,frame_00122.jpg,True,0.10492,0.01458,35.0,176.3,178.3,strict,0.1211466666666666,0.0134833333333333,33.923333333333346,176.38666666666666,178.10666666666668,0.11055,0,0.8130081300813009
0,partcipant2,frame_00123.jpg,True,0.12096,0.01232,33.5,176.07,178.04,strict,0.1126333333333333,0.0134733333333333,36.23333333333334,58.69,119.27,0.11055,0,0.8064516129032258
0,partcipant2,frame_00124.jpg,True,0.11202,0.01352,40.2,-176.3,1.47,strict,0.1216933333333333,0.0123933333333333,37.98666666666668,-59.17333333333335,60.38333333333333,0.11055,0,0.8
0,partcipant2,frame_00125.jpg,True,0.1321,0.01134,40.26,-177.29,1.64,strict,0.1266933333333333,0.0096366666666666,37.75333333333335,-59.51000000000001,60.25,0.11055,0,0.7936507936507936
0,partcipant2,frame_00126.jpg,True,0.13596,0.00405,32.8,175.06,177.64,strict,0.1347766666666666,0.0065466666666666,37.39666666666668,-59.97666666666667,60.06666666666666,0.11055,0,0.7874015748031495
0,partcipant2,frame_00127.jpg,True,0.13627,0.00425,39.13,-177.7,0.92,strict,0.1381566666666666,0.0052733333333333,9.466666666666676,-60.3,0.4866666666666598,0.11055,0,0.78125
0,partcipant2,frame_00128.jpg,True,0.14224,0.00752,-43.53,-178.26,-177.1,strict,0.1410166666666666,0.0069866666666666,-28.303333333333324,-65.22000000000001,-111.77666666666669,0.11055,0,0.7751937984496124
0,partcipant2,frame_00129.jpg,True,0.14454,0.00919,-80.51,160.3,-159.15,strict,0.13854,0.01016,-31.219999999999988,52.35666666666666,-52.53666666666668,0.11055,0,0.7692307692307693
0,partcipant2,frame_00130.jpg,True,0.12884,0.01377,30.38,175.03,178.64,strict,0.1368166666666666,0.0092933333333333,-31.439999999999987,57.78999999999999,4.536666666666661,0.11055,0,0.7633587786259541
0,partcipant2,frame_00131.jpg,True,0.13707,0.00492,-44.19,-161.96,-5.88,strict,0.13057,0.0105266666666666,-20.24666666666665,-55.54000000000001,-1.2666666666666704,0.11055,0,0.7575757575757576
0,partcipant2,frame_00132.jpg,True,0.1258,0.01289,-46.93,-179.69,-176.56,strict,0.1283266666666666,0.0106066666666666,-18.99999999999999,-55.59000000000001,-2.403333333333336,0.11055,0,0.7518796992481203
0,partcipant2,frame_00133.jpg,True,0.12211,0.01401,34.12,174.88,175.23,strict,0.1313666666666666,0.01117,7.456666666666678,56.90999999999999,58.25333333333333,0.11055,0,0.7462686567164178
0,partcipant2,frame_00134.jpg,True,0.14619,0.00661,35.18,175.54,176.09,strict,0.1338266666666666,0.01118,33.74666666666668,175.06666666666663,176.24666666666667,0.11055,0,0.7407407407407408
0,partcipant2,frame_00135.jpg,True,0.13318,0.01292,31.94,174.78,177.42,strict,0.1355833333333333,0.00962,32.20333333333335,175.25333333333333,177.22,0.11055,0,0.7352941176470588
